Date,Open,High,Low,Close,Adj Close,Volume
2022-09-01,733.500000,754.900024,733.500000,744.150024,744.150024,9353805
2022-09-02,749.000000,754.549988,740.250000,750.200012,750.200012,7767812
2022-09-05,750.200012,758.799988,749.349976,756.099976,756.099976,5894055
2022-09-06,758.000000,761.549988,748.799988,750.000000,750.000000,7606181
2022-09-07,743.150024,758.000000,739.049988,755.400024,755.400024,10156460
2022-09-08,761.750000,782.200012,757.099976,779.750000,779.750000,13410790
2022-09-09,787.950012,787.950012,780.000000,784.849976,784.849976,8732302
2022-09-12,789.000000,805.000000,786.799988,801.000000,801.000000,15521649
2022-09-13,805.000000,808.950012,803.150024,805.549988,805.549988,9887516
2022-09-14,794.400024,811.349976,794.400024,803.049988,803.049988,10494713
2022-09-15,805.500000,806.500000,787.650024,790.000000,790.000000,5996899
2022-09-16,786.049988,792.599976,776.099976,789.299988,789.299988,11467351
2022-09-19,789.299988,802.000000,786.700012,798.099976,798.099976,11427799
2022-09-20,806.799988,816.200012,802.000000,812.750000,812.750000,8274079
2022-09-21,809.250000,816.000000,803.349976,806.549988,806.549988,6567084
2022-09-22,805.000000,808.799988,784.299988,789.200012,789.200012,7804275
2022-09-23,789.000000,789.000000,764.250000,768.599976,768.599976,10278805
2022-09-26,759.000000,763.500000,741.000000,742.599976,742.599976,11090327
2022-09-27,746.349976,754.150024,730.500000,737.500000,737.500000,11358306
2022-09-28,733.900024,733.900024,707.700012,716.450012,716.450012,13170668
2022-09-29,722.250000,730.799988,711.000000,719.000000,719.000000,12090981
2022-09-30,720.000000,737.750000,714.400024,733.200012,733.200012,9536017
2022-10-03,731.000000,742.000000,721.049988,722.750000,722.750000,6405645
2022-10-04,733.400024,744.500000,732.000000,742.799988,742.799988,5438934
2022-10-06,750.000000,760.400024,746.000000,755.099976,755.099976,9376433
2022-10-07,753.799988,757.500000,742.299988,755.700012,755.700012,7500540
2022-10-10,748.000000,778.700012,745.000000,776.849976,776.849976,14106654
2022-10-11,780.000000,795.500000,774.500000,785.549988,785.549988,15953495
2022-10-12,789.500000,810.799988,783.450012,808.700012,808.700012,21228018
2022-10-13,807.000000,814.950012,795.599976,802.000000,802.000000,13024911
2022-10-14,815.549988,820.700012,794.450012,800.500000,800.500000,8220645
2022-10-17,803.500000,817.000000,797.099976,814.150024,814.150024,9463827
2022-10-18,820.000000,822.900024,811.549988,816.349976,816.349976,8470882
2022-10-19,818.450012,838.450012,816.900024,829.849976,829.849976,10868663
2022-10-20,824.900024,831.900024,816.950012,825.849976,825.849976,11813817
2022-10-21,860.099976,906.000000,855.849976,900.400024,900.400024,58057724
2022-10-24,916.000000,918.450012,905.000000,909.450012,909.450012,3085307
2022-10-25,905.700012,910.599976,891.599976,902.849976,902.849976,13187308
2022-10-27,909.000000,919.950012,901.250000,915.150024,915.150024,11967044
2022-10-28,915.000000,917.950012,898.900024,903.049988,903.049988,7320207
2022-10-31,908.000000,918.000000,902.099976,906.000000,906.000000,9038777
2022-11-01,904.000000,904.000000,869.000000,871.750000,871.750000,29191921
2022-11-02,875.000000,877.000000,861.599976,863.549988,863.549988,11029140
2022-11-03,857.900024,880.400024,856.000000,864.049988,864.049988,10185978
2022-11-04,869.000000,872.900024,862.299988,868.099976,868.099976,7323879
2022-11-07,876.250000,876.799988,861.299988,872.950012,872.950012,9931261
2022-11-09,875.049988,880.750000,868.500000,873.700012,873.700012,10190209
2022-11-10,843.700012,856.700012,841.000000,843.700012,843.700012,18956575
2022-11-11,847.000000,854.700012,844.150024,850.700012,850.700012,19329819
2022-11-14,850.500000,853.900024,847.349976,851.000000,851.000000,6985306
2022-11-15,851.250000,859.849976,847.200012,858.650024,858.650024,7124767
2022-11-16,858.000000,861.599976,850.599976,855.400024,855.400024,6521854
2022-11-17,855.400024,861.400024,852.700012,858.200012,858.200012,4909607
2022-11-18,859.299988,865.799988,855.000000,859.200012,859.200012,7065304
